JobName,JobVersion,PCBID,PCBBarcode,PadID,ShapeType,ShapeID,PosX,PosY,SizeX,SizeY,Rotation,ABSArea,ABSVolume,ABSHeight,PerArea,PerVolume,PerHeight,ShiftX,PerShiftX,ShiftY,PerShiftY,JudgeRes,DefectType,Check,CheckArea,AreaU,AreaL,CheckVol,VolU,VolL,CheckHeight,HeightU,HeightL,CheckOffset,ShiftXU,ShiftXUPercent,ShiftYU,ShiftYUPercent,CheckShape,ShapeDeltaU,CheckStencilHeight,StencilHeight,CheckBridge,BridgeWidth,BridgeLength,BridgeHeight,ComponentID,PackageType,PinNumber,PadGroup,ArrayID,Squeege,SqueegeID,LotNo,ArrayBarcode,LineNo,InspectTimeStamp,ComponentIDAverageHeight,PadArea,ABSShape,LaneNo,AreaResult,VolumeResult,HeightResult,AreaStandard,VolumeStandard,AreaSection
LS16-B3A204311-PD,v202305221042190001900016,26829,,52,Poly,2,6683.0,29850.0,500.0,1600.0,0,660401.0,121945000.0,184.7,83.5%,85.6%,102.6%,16.9,3.4%,-7.3,-0.5%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,8,0603,2,Front,,,,SMT01,2023-05-23 13:15:11,201.1,0.0,35.9,1,Good,Good,Good,791199.9,142416000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,53,Poly,1,250.0,22900.0,500.0,500.0,0,216344.0,41400600.0,191.4,99.5%,105.8%,106.3%,14.1,2.8%,-11.1,-2.2%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,9,chip,2,Front,,,,SMT01,2023-05-23 13:15:11,201.1,0.0,36.3,1,Good,Good,Good,241500.0,43470000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,54,Poly,1,1250.0,22900.0,500.0,500.0,0,223891.0,41669100.0,186.1,103.0%,106.5%,103.4%,19.3,3.9%,-4.5,-0.9%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,10,chip,2,Front,,,,SMT01,2023-05-23 13:15:11,201.1,0.0,35.2,1,Good,Good,Good,241500.0,43470000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,55,Poly,2,9352.0,23850.0,500.0,1600.0,0,662902.0,150790000.0,227.5,83.8%,105.9%,126.4%,17.0,3.4%,-11.8,-0.7%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,11,0603,2,Front,,,,SMT01,2023-05-23 13:15:11,201.1,0.0,44.5,1,Good,Good,Good,791199.9,142416000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,56,Poly,1,2254.0,29800.0,500.0,500.0,0,224348.0,38462800.0,171.4,103.2%,98.3%,95.2%,25.8,5.2%,-13.5,-2.7%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,12,chip,2,Front,,,,SMT01,2023-05-23 13:15:11,201.1,0.0,32.3,1,Good,Good,Good,241500.0,43470000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,57,Poly,1,1254.0,29800.0,500.0,500.0,0,201707.0,40451600.0,200.5,92.8%,103.4%,111.4%,21.5,4.3%,-5.8,-1.2%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,13,chip,2,Front,,,,SMT01,2023-05-23 13:15:11,201.1,0.0,38.1,1,Good,Good,Good,241500.0,43470000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,58,Poly,1,1254.0,27100.0,500.0,500.0,0,193017.0,44317100.0,229.6,88.8%,113.3%,127.6%,14.9,3.0%,-2.7,-0.5%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,14,chip,2,Front,,,,SMT01,2023-05-23 13:15:11,201.1,0.0,43.9,1,Good,Good,Good,241500.0,43470000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,59,Poly,1,1254.0,25825.0,500.0,500.0,0,192788.0,41083200.0,213.1,88.7%,105.0%,118.4%,13.5,2.7%,-6.4,-1.3%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,15,chip,2,Front,,,,SMT01,2023-05-23 13:15:11,201.1,0.0,40.6,1,Good,Good,Good,241500.0,43470000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,60,Poly,1,4532.0,23850.0,500.0,500.0,0,217716.0,38923500.0,178.8,100.2%,99.5%,99.3%,19.1,3.8%,-10.2,-2.0%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,16,chip,2,Front,,,,SMT01,2023-05-23 13:15:11,201.1,0.0,33.8,1,Good,Good,Good,241500.0,43470000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,61,Poly,1,5432.0,23850.0,500.0,500.0,0,203537.0,41471900.0,203.8,93.6%,106.0%,113.2%,15.1,3.0%,-8.8,-1.8%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,17,chip,2,Front,,,,SMT01,2023-05-23 13:15:11,201.1,0.0,38.8,1,Good,Good,Good,241500.0,43470000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,62,Poly,2,6683.0,23850.0,500.0,1600.0,0,697258.0,149969000.0,215.1,88.1%,105.3%,119.5%,12.6,2.5%,-4.2,-0.3%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,18,0603,2,Front,,,,SMT01,2023-05-23 13:15:11,201.1,0.0,42.0,1,Good,Good,Good,791199.9,142416000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,63,Poly,2,7572.0,23850.0,500.0,1600.0,0,668115.0,149947000.0,224.4,84.4%,105.3%,124.7%,15.3,3.1%,-10.2,-0.6%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,19,0603,2,Front,,,,SMT01,2023-05-23 13:15:11,201.1,0.0,43.9,1,Good,Good,Good,791199.9,142416000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,64,Poly,2,8463.0,23850.0,500.0,1600.0,0,665481.0,141374000.0,212.4,84.1%,99.3%,118.0%,14.5,2.9%,-12.7,-0.8%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,20,0603,2,Front,,,,SMT01,2023-05-23 13:15:11,201.1,0.0,41.5,1,Good,Good,Good,791199.9,142416000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,65,Poly,1,2254.0,27100.0,500.0,500.0,0,224805.0,41889500.0,186.3,103.4%,107.1%,103.5%,23.4,4.7%,-7.8,-1.6%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,21,chip,2,Front,,,,SMT01,2023-05-23 13:15:11,201.1,0.0,35.3,1,Good,Good,Good,241500.0,43470000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,66,Poly,1,2254.0,25825.0,500.0,500.0,0,220918.0,44820200.0,202.9,101.6%,114.6%,112.7%,20.4,4.1%,-5.3,-1.1%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,22,chip,2,Front,,,,SMT01,2023-05-23 13:15:11,201.1,0.0,38.6,1,Good,Good,Good,241500.0,43470000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,67,Poly,1,4532.0,45450.0,500.0,500.0,0,188901.0,26102700.0,138.2,86.9%,66.7%,76.8%,22.6,4.5%,-18.5,-3.7%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,1,chip,3,Front,,,,SMT01,2023-05-23 13:15:11,185.7,0.0,25.6,1,Good,Good,Good,241500.0,43470000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,68,Poly,1,5432.0,45450.0,500.0,500.0,0,206053.0,36162700.0,175.5,94.8%,92.4%,97.5%,24.5,4.9%,-9.4,-1.9%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,2,chip,3,Front,,,,SMT01,2023-05-23 13:15:11,185.7,0.0,33.1,1,Good,Good,Good,241500.0,43470000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,69,Poly,2,10243.0,46450.0,500.0,1600.0,0,730357.0,141917000.0,194.3,92.3%,99.6%,108.0%,27.8,5.6%,-2.5,-0.2%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,3,0603,3,Front,,,,SMT01,2023-05-23 13:15:11,185.7,0.0,37.9,1,Good,Good,Good,791199.9,142416000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,70,Poly,3,10243.0,52300.0,500.0,1300.0,0,586075.0,117354000.0,200.2,91.4%,101.6%,111.2%,27.4,5.5%,-18.5,-1.4%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,4,0603,3,Front,,,,SMT01,2023-05-23 13:15:11,185.7,0.0,39.0,1,Good,Good,Good,641549.9,115479000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,71,Poly,2,9352.0,52450.0,500.0,1600.0,0,682595.0,137951000.0,202.1,86.3%,96.9%,112.3%,22.4,4.5%,-22.1,-1.4%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,5,0603,3,Front,,,,SMT01,2023-05-23 13:15:11,185.7,0.0,39.4,1,Good,Good,Good,791199.9,142416000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,72,Poly,2,8463.0,52450.0,500.0,1600.0,0,685992.0,139714000.0,203.7,86.7%,98.1%,113.1%,18.6,3.7%,-16.5,-1.0%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,6,0603,3,Front,,,,SMT01,2023-05-23 13:15:11,185.7,0.0,39.7,1,Good,Good,Good,791199.9,142416000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,73,Poly,2,7572.0,52450.0,500.0,1600.0,0,694007.0,139342000.0,200.8,87.7%,97.8%,111.5%,20.3,4.1%,-19.7,-1.2%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,7,0603,3,Front,,,,SMT01,2023-05-23 13:15:11,185.7,0.0,39.2,1,Good,Good,Good,791199.9,142416000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,74,Poly,2,6683.0,52450.0,500.0,1600.0,0,688540.0,131387000.0,190.8,87.0%,92.3%,106.0%,17.3,3.5%,-24.2,-1.5%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,8,0603,3,Front,,,,SMT01,2023-05-23 13:15:11,185.7,0.0,37.2,1,Good,Good,Good,791199.9,142416000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,75,Poly,1,250.0,45500.0,500.0,500.0,0,209712.0,38483600.0,183.5,96.5%,98.4%,101.9%,20.4,4.1%,-18.7,-3.7%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,9,chip,3,Front,,,,SMT01,2023-05-23 13:15:11,185.7,0.0,34.7,1,Good,Good,Good,241500.0,43470000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,76,Poly,1,1250.0,45500.0,500.0,500.0,0,226178.0,44325600.0,196.0,104.1%,113.3%,108.9%,21.4,4.3%,-13.8,-2.8%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,10,chip,3,Front,,,,SMT01,2023-05-23 13:15:11,185.7,0.0,37.2,1,Good,Good,Good,241500.0,43470000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,77,Poly,2,9352.0,46450.0,500.0,1600.0,0,688039.0,139801000.0,203.2,87.0%,98.2%,112.9%,23.4,4.7%,-11.2,-0.7%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,11,0603,3,Front,,,,SMT01,2023-05-23 13:15:11,185.7,0.0,39.6,1,Good,Good,Good,791199.9,142416000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,78,Poly,1,2254.0,52400.0,500.0,500.0,0,229379.0,42034800.0,183.3,105.5%,107.4%,101.8%,24.2,4.8%,-20.9,-4.2%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,12,chip,3,Front,,,,SMT01,2023-05-23 13:15:11,185.7,0.0,34.7,1,Good,Good,Good,241500.0,43470000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,79,Poly,1,1254.0,52400.0,500.0,500.0,0,197362.0,36294200.0,183.9,90.8%,92.8%,102.2%,17.9,3.6%,-4.8,-1.0%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,13,chip,3,Front,,,,SMT01,2023-05-23 13:15:11,185.7,0.0,34.8,1,Good,Good,Good,241500.0,43470000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,80,Poly,1,1254.0,49700.0,500.0,500.0,0,199420.0,34252400.0,171.8,91.8%,87.6%,95.4%,12.7,2.5%,-14.5,-2.9%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,14,chip,3,Front,,,,SMT01,2023-05-23 13:15:11,185.7,0.0,32.4,1,Good,Good,Good,241500.0,43470000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,81,Poly,1,1254.0,48425.0,500.0,500.0,0,207196.0,33635800.0,162.3,95.3%,86.0%,90.2%,25.5,5.1%,-21.5,-4.3%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,15,chip,3,Front,,,,SMT01,2023-05-23 13:15:11,185.7,0.0,30.5,1,Good,Good,Good,241500.0,43470000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,82,Poly,1,4532.0,46450.0,500.0,500.0,0,209940.0,37363500.0,178.0,96.6%,95.5%,98.9%,25.6,5.1%,-12.7,-2.5%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,16,chip,3,Front,,,,SMT01,2023-05-23 13:15:11,185.7,0.0,33.6,1,Good,Good,Good,241500.0,43470000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,83,Poly,1,5432.0,46450.0,500.0,500.0,0,202622.0,38987000.0,192.4,93.2%,99.7%,106.9%,14.8,3.0%,-14.0,-2.8%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,17,chip,3,Front,,,,SMT01,2023-05-23 13:15:11,185.7,0.0,36.5,1,Good,Good,Good,241500.0,43470000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,84,Poly,2,6683.0,46450.0,500.0,1600.0,0,676555.0,129897000.0,192.0,85.5%,91.2%,106.7%,19.9,4.0%,-11.9,-0.7%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,18,0603,3,Front,,,,SMT01,2023-05-23 13:15:11,185.7,0.0,37.4,1,Good,Good,Good,791199.9,142416000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,85,Poly,2,7572.0,46450.0,500.0,1600.0,0,653118.0,123518000.0,189.1,82.5%,86.7%,105.1%,20.1,4.0%,-18.9,-1.2%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,19,0603,3,Front,,,,SMT01,2023-05-23 13:15:11,185.7,0.0,36.8,1,Good,Good,Good,791199.9,142416000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,86,Poly,2,8463.0,46450.0,500.0,1600.0,0,670582.0,135947000.0,202.7,84.8%,95.5%,112.6%,21.5,4.3%,-16.7,-1.0%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,20,0603,3,Front,,,,SMT01,2023-05-23 13:15:11,185.7,0.0,39.5,1,Good,Good,Good,791199.9,142416000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,87,Poly,1,2254.0,49700.0,500.0,500.0,0,233267.0,39673200.0,170.1,107.3%,101.4%,94.5%,23.0,4.6%,-20.9,-4.2%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,21,chip,3,Front,,,,SMT01,2023-05-23 13:15:11,185.7,0.0,32.0,1,Good,Good,Good,241500.0,43470000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,88,Poly,1,2254.0,48425.0,500.0,500.0,0,233724.0,40078800.0,171.5,107.5%,102.4%,95.3%,21.1,4.2%,-14.6,-2.9%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,22,chip,3,Front,,,,SMT01,2023-05-23 13:15:11,185.7,0.0,32.3,1,Good,Good,Good,241500.0,43470000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,89,Poly,1,4532.0,68050.0,500.0,500.0,0,181125.0,22622600.0,124.9,83.3%,57.8%,69.4%,30.5,6.1%,-19.8,-4.0%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,1,chip,4,Front,,,,SMT01,2023-05-23 13:15:11,178.5,0.0,23.0,1,Good,Good,Good,241500.0,43470000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,90,Poly,1,5432.0,68050.0,500.0,500.0,0,214057.0,36363600.0,169.9,98.5%,92.9%,94.4%,18.5,3.7%,-4.8,-1.0%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,2,chip,4,Front,,,,SMT01,2023-05-23 13:15:11,178.5,0.0,32.0,1,Good,Good,Good,241500.0,43470000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,91,Poly,2,10243.0,69050.0,500.0,1600.0,0,690898.0,127667000.0,184.8,87.3%,89.6%,102.7%,26.9,5.4%,-9.0,-0.6%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,3,0603,4,Front,,,,SMT01,2023-05-23 13:15:11,178.5,0.0,36.0,1,Good,Good,Good,791199.9,142416000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,92,Poly,3,10243.0,74900.0,500.0,1300.0,0,550957.0,107357000.0,194.9,85.9%,93.0%,108.3%,24.1,4.8%,-14.1,-1.1%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,4,0603,4,Front,,,,SMT01,2023-05-23 13:15:11,178.5,0.0,38.0,1,Good,Good,Good,641549.9,115479000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,93,Poly,2,9352.0,75050.0,500.0,1600.0,0,653563.0,123466000.0,188.9,82.6%,86.7%,105.0%,17.9,3.6%,-11.8,-0.7%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,5,0603,4,Front,,,,SMT01,2023-05-23 13:15:11,178.5,0.0,36.8,1,Good,Good,Good,791199.9,142416000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,94,Poly,2,8463.0,75050.0,500.0,1600.0,0,656013.0,131280000.0,200.1,82.9%,92.2%,111.2%,14.7,2.9%,-11.7,-0.7%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,6,0603,4,Front,,,,SMT01,2023-05-23 13:15:11,178.5,0.0,39.0,1,Good,Good,Good,791199.9,142416000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,95,Poly,2,7572.0,75050.0,500.0,1600.0,0,652115.0,128839000.0,197.6,82.4%,90.5%,109.8%,15.0,3.0%,-1.2,-0.1%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,7,0603,4,Front,,,,SMT01,2023-05-23 13:15:11,178.5,0.0,38.5,1,Good,Good,Good,791199.9,142416000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,96,Poly,2,6683.0,75050.0,500.0,1600.0,0,676179.0,127344000.0,188.3,85.5%,89.4%,104.6%,11.2,2.2%,-5.0,-0.3%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,8,0603,4,Front,,,,SMT01,2023-05-23 13:15:11,178.5,0.0,36.7,1,Good,Good,Good,791199.9,142416000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,97,Poly,1,250.0,68100.0,500.0,500.0,0,193246.0,28084500.0,145.3,88.9%,71.8%,80.7%,10.4,2.1%,-15.7,-3.1%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,9,chip,4,Front,,,,SMT01,2023-05-23 13:15:11,178.5,0.0,27.1,1,Good,Good,Good,241500.0,43470000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,98,Poly,1,1250.0,68100.0,500.0,500.0,0,220918.0,36199000.0,163.9,101.6%,92.5%,91.0%,13.4,2.7%,-24.5,-4.9%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,10,chip,4,Front,,,,SMT01,2023-05-23 13:15:11,178.5,0.0,30.8,1,Good,Good,Good,241500.0,43470000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,99,Poly,2,9352.0,69050.0,500.0,1600.0,0,658250.0,138120000.0,209.8,83.2%,97.0%,116.6%,17.9,3.6%,-14.3,-0.9%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,11,0603,4,Front,,,,SMT01,2023-05-23 13:15:11,178.5,0.0,41.0,1,Good,Good,Good,791199.9,142416000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,100,Poly,1,2254.0,75000.0,500.0,500.0,0,238331.0,43398500.0,182.1,109.7%,110.9%,101.2%,17.0,3.4%,-19.3,-3.9%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,12,chip,4,Front,,,,SMT01,2023-05-23 13:15:11,178.5,0.0,34.4,1,Good,Good,Good,241500.0,43470000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,101,Poly,1,1254.0,75000.0,500.0,500.0,0,224348.0,40018500.0,178.4,103.2%,102.3%,99.1%,11.0,2.2%,-12.4,-2.5%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,13,chip,4,Front,,,,SMT01,2023-05-23 13:15:11,178.5,0.0,33.7,1,Good,Good,Good,241500.0,43470000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,102,Poly,1,1254.0,72300.0,500.0,500.0,0,203537.0,41751600.0,205.1,93.6%,106.7%,114.0%,10.5,2.1%,-8.5,-1.7%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,14,chip,4,Front,,,,SMT01,2023-05-23 13:15:11,178.5,0.0,39.0,1,Good,Good,Good,241500.0,43470000.0,0.0
LS16-B3A204311-PD,v202305221042190001900016,26829,,103,Poly,1,1254.0,71025.0,500.0,500.0,0,202394.0,36238900.0,179.1,93.1%,92.6%,99.5%,15.2,3.0%,-12.1,-2.4%,Good,,True,True,300.0%,50.0%,True,175.0%,40.0%,True,150.0%,50.0%,True,,25.0,,25.0,False,150.0,False,180.0,True,45.0,300.0,45.0,1,1,15,chip,4,Front,,,,SMT01,2023-05-23 13:15:11,178.5,0.0,33.8,1,Good,Good,Good,241500.0,43470000.0,0.0
